 [2025-11-15 14:27:52] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 109254.3 | throughput per GPU (TFLOP/s/GPU): 121.6 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.555 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:02:04] iteration      265/30517578 | consumed samples:        16960 | elapsed time per iteration (ms): 33323.1 | throughput per GPU (TFLOP/s/GPU): 398.8 | learning rate: 3.473406E-07 | decoupled learning rate: 8.683516E-07 | global batch size:    64 | lm loss: 1.927630E-02 | loss scale: 1.0 | grad norm: 1.722 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:02:38] iteration      266/30517578 | consumed samples:        17024 | elapsed time per iteration (ms): 33609.5 | throughput per GPU (TFLOP/s/GPU): 395.4 | learning rate: 3.486514E-07 | decoupled learning rate: 8.716284E-07 | global batch size:    64 | lm loss: 1.489427E-02 | loss scale: 1.0 | grad norm: 1.181 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:03:11] iteration      267/30517578 | consumed samples:        17088 | elapsed time per iteration (ms): 33149.6 | throughput per GPU (TFLOP/s/GPU): 400.9 | learning rate: 3.499621E-07 | decoupled learning rate: 8.749052E-07 | global batch size:    64 | lm loss: 1.702853E-02 | loss scale: 1.0 | grad norm: 2.462 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:03:44] iteration      268/30517578 | consumed samples:        17152 | elapsed time per iteration (ms): 33296.5 | throughput per GPU (TFLOP/s/GPU): 399.1 | learning rate: 3.512728E-07 | decoupled learning rate: 8.781820E-07 | global batch size:    64 | lm loss: 1.409082E-02 | loss scale: 1.0 | grad norm: 1.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:04:18] iteration      269/30517578 | consumed samples:        17216 | elapsed time per iteration (ms): 33466.2 | throughput per GPU (TFLOP/s/GPU): 397.1 | learning rate: 3.525835E-07 | decoupled learning rate: 8.814587E-07 | global batch size:    64 | lm loss: 1.505546E-02 | loss scale: 1.0 | grad norm: 1.220 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:04:51] iteration      270/30517578 | consumed samples:        17280 | elapsed time per iteration (ms): 33384.1 | throughput per GPU (TFLOP/s/GPU): 398.1 | learning rate: 3.538942E-07 | decoupled learning rate: 8.847355E-07 | global batch size:    64 | lm loss: 1.253052E-02 | loss scale: 1.0 | grad norm: 1.055 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:05:25] iteration      271/30517578 | consumed samples:        17344 | elapsed time per iteration (ms): 33273.6 | throughput per GPU (TFLOP/s/GPU): 399.4 | learning rate: 3.552049E-07 | decoupled learning rate: 8.880123E-07 | global batch size:    64 | lm loss: 1.536243E-02 | loss scale: 1.0 | grad norm: 1.367 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:05:58] iteration      272/30517578 | consumed samples:        17408 | elapsed time per iteration (ms): 33241.0 | throughput per GPU (TFLOP/s/GPU): 399.8 | learning rate: 3.565157E-07 | decoupled learning rate: 8.912891E-07 | global batch size:    64 | lm loss: 1.344375E-02 | loss scale: 1.0 | grad norm: 0.923 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:06:31] iteration      273/30517578 | consumed samples:        17472 | elapsed time per iteration (ms): 33463.4 | throughput per GPU (TFLOP/s/GPU): 397.1 | learning rate: 3.578264E-07 | decoupled learning rate: 8.945659E-07 | global batch size:    64 | lm loss: 1.384888E-02 | loss scale: 1.0 | grad norm: 1.186 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:07:05] iteration      274/30517578 | consumed samples:        17536 | elapsed time per iteration (ms): 33428.8 | throughput per GPU (TFLOP/s/GPU): 397.5 | learning rate: 3.591371E-07 | decoupled learning rate: 8.978427E-07 | global batch size:    64 | lm loss: 1.515153E-02 | loss scale: 1.0 | grad norm: 1.352 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:07:38] iteration      275/30517578 | consumed samples:        17600 | elapsed time per iteration (ms): 33798.3 | throughput per GPU (TFLOP/s/GPU): 393.2 | learning rate: 3.604478E-07 | decoupled learning rate: 9.011195E-07 | global batch size:    64 | lm loss: 1.167819E-02 | loss scale: 1.0 | grad norm: 0.901 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:08:14] iteration      276/30517578 | consumed samples:        17664 | elapsed time per iteration (ms): 35292.2 | throughput per GPU (TFLOP/s/GPU): 376.5 | learning rate: 3.617585E-07 | decoupled learning rate: 9.043963E-07 | global batch size:    64 | lm loss: 1.781201E-02 | loss scale: 1.0 | grad norm: 7.869 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:08:48] iteration      277/30517578 | consumed samples:        17728 | elapsed time per iteration (ms): 34752.9 | throughput per GPU (TFLOP/s/GPU): 382.4 | learning rate: 3.630693E-07 | decoupled learning rate: 9.076731E-07 | global batch size:    64 | lm loss: 1.366944E-02 | loss scale: 1.0 | grad norm: 1.452 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:09:24] iteration      278/30517578 | consumed samples:        17792 | elapsed time per iteration (ms): 35346.0 | throughput per GPU (TFLOP/s/GPU): 376.0 | learning rate: 3.643800E-07 | decoupled learning rate: 9.109499E-07 | global batch size:    64 | lm loss: 1.263485E-02 | loss scale: 1.0 | grad norm: 1.004 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:10:00] iteration      279/30517578 | consumed samples:        17856 | elapsed time per iteration (ms): 35934.6 | throughput per GPU (TFLOP/s/GPU): 369.8 | learning rate: 3.656907E-07 | decoupled learning rate: 9.142267E-07 | global batch size:    64 | lm loss: 1.398917E-02 | loss scale: 1.0 | grad norm: 2.478 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:10:35] iteration      280/30517578 | consumed samples:        17920 | elapsed time per iteration (ms): 35621.4 | throughput per GPU (TFLOP/s/GPU): 373.1 | learning rate: 3.670014E-07 | decoupled learning rate: 9.175035E-07 | global batch size:    64 | lm loss: 1.504977E-02 | loss scale: 1.0 | grad norm: 1.269 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:11:10] iteration      281/30517578 | consumed samples:        17984 | elapsed time per iteration (ms): 34192.9 | throughput per GPU (TFLOP/s/GPU): 388.6 | learning rate: 3.683121E-07 | decoupled learning rate: 9.207803E-07 | global batch size:    64 | lm loss: 1.206477E-02 | loss scale: 1.0 | grad norm: 0.850 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:11:44] iteration      282/30517578 | consumed samples:        18048 | elapsed time per iteration (ms): 33999.7 | throughput per GPU (TFLOP/s/GPU): 390.8 | learning rate: 3.696229E-07 | decoupled learning rate: 9.240571E-07 | global batch size:    64 | lm loss: 1.402259E-02 | loss scale: 1.0 | grad norm: 3.382 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:12:17] iteration      283/30517578 | consumed samples:        18112 | elapsed time per iteration (ms): 33551.0 | throughput per GPU (TFLOP/s/GPU): 396.1 | learning rate: 3.709336E-07 | decoupled learning rate: 9.273339E-07 | global batch size:    64 | lm loss: 1.394210E-02 | loss scale: 1.0 | grad norm: 1.290 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:12:51] iteration      284/30517578 | consumed samples:        18176 | elapsed time per iteration (ms): 33564.9 | throughput per GPU (TFLOP/s/GPU): 395.9 | learning rate: 3.722443E-07 | decoupled learning rate: 9.306107E-07 | global batch size:    64 | lm loss: 1.036064E-02 | loss scale: 1.0 | grad norm: 0.710 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:13:25] iteration      285/30517578 | consumed samples:        18240 | elapsed time per iteration (ms): 34087.9 | throughput per GPU (TFLOP/s/GPU): 389.8 | learning rate: 3.735550E-07 | decoupled learning rate: 9.338875E-07 | global batch size:    64 | lm loss: 9.204764E-03 | loss scale: 1.0 | grad norm: 1.243 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:13:58] iteration      286/30517578 | consumed samples:        18304 | elapsed time per iteration (ms): 33235.7 | throughput per GPU (TFLOP/s/GPU): 399.8 | learning rate: 3.748657E-07 | decoupled learning rate: 9.371643E-07 | global batch size:    64 | lm loss: 1.265400E-02 | loss scale: 1.0 | grad norm: 0.928 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:14:31] iteration      287/30517578 | consumed samples:        18368 | elapsed time per iteration (ms): 33422.0 | throughput per GPU (TFLOP/s/GPU): 397.6 | learning rate: 3.761764E-07 | decoupled learning rate: 9.404411E-07 | global batch size:    64 | lm loss: 1.154054E-02 | loss scale: 1.0 | grad norm: 1.455 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:15:05] iteration      288/30517578 | consumed samples:        18432 | elapsed time per iteration (ms): 33359.0 | throughput per GPU (TFLOP/s/GPU): 398.4 | learning rate: 3.774872E-07 | decoupled learning rate: 9.437179E-07 | global batch size:    64 | lm loss: 1.266734E-02 | loss scale: 1.0 | grad norm: 1.129 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:15:38] iteration      289/30517578 | consumed samples:        18496 | elapsed time per iteration (ms): 33422.3 | throughput per GPU (TFLOP/s/GPU): 397.6 | learning rate: 3.787979E-07 | decoupled learning rate: 9.469947E-07 | global batch size:    64 | lm loss: 1.162692E-02 | loss scale: 1.0 | grad norm: 0.822 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:16:13] iteration      290/30517578 | consumed samples:        18560 | elapsed time per iteration (ms): 34584.4 | throughput per GPU (TFLOP/s/GPU): 384.2 | learning rate: 3.801086E-07 | decoupled learning rate: 9.502715E-07 | global batch size:    64 | lm loss: 1.189655E-02 | loss scale: 1.0 | grad norm: 2.673 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:16:47] iteration      291/30517578 | consumed samples:        18624 | elapsed time per iteration (ms): 33882.2 | throughput per GPU (TFLOP/s/GPU): 392.2 | learning rate: 3.814193E-07 | decoupled learning rate: 9.535483E-07 | global batch size:    64 | lm loss: 1.150137E-02 | loss scale: 1.0 | grad norm: 0.986 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:17:20] iteration      292/30517578 | consumed samples:        18688 | elapsed time per iteration (ms): 33780.5 | throughput per GPU (TFLOP/s/GPU): 393.4 | learning rate: 3.827300E-07 | decoupled learning rate: 9.568251E-07 | global batch size:    64 | lm loss: 1.090853E-02 | loss scale: 1.0 | grad norm: 0.770 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:17:54] iteration      293/30517578 | consumed samples:        18752 | elapsed time per iteration (ms): 33750.3 | throughput per GPU (TFLOP/s/GPU): 393.7 | learning rate: 3.840408E-07 | decoupled learning rate: 9.601019E-07 | global batch size:    64 | lm loss: 1.211916E-02 | loss scale: 1.0 | grad norm: 3.132 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:18:29] iteration      294/30517578 | consumed samples:        18816 | elapsed time per iteration (ms): 34288.0 | throughput per GPU (TFLOP/s/GPU): 387.6 | learning rate: 3.853515E-07 | decoupled learning rate: 9.633787E-07 | global batch size:    64 | lm loss: 8.516930E-03 | loss scale: 1.0 | grad norm: 0.697 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:19:02] iteration      295/30517578 | consumed samples:        18880 | elapsed time per iteration (ms): 33747.0 | throughput per GPU (TFLOP/s/GPU): 393.8 | learning rate: 3.866622E-07 | decoupled learning rate: 9.666555E-07 | global batch size:    64 | lm loss: 1.210744E-02 | loss scale: 1.0 | grad norm: 0.876 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:19:37] iteration      296/30517578 | consumed samples:        18944 | elapsed time per iteration (ms): 34485.8 | throughput per GPU (TFLOP/s/GPU): 385.3 | learning rate: 3.879729E-07 | decoupled learning rate: 9.699323E-07 | global batch size:    64 | lm loss: 9.839904E-03 | loss scale: 1.0 | grad norm: 1.608 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:20:11] iteration      297/30517578 | consumed samples:        19008 | elapsed time per iteration (ms): 34195.0 | throughput per GPU (TFLOP/s/GPU): 388.6 | learning rate: 3.892836E-07 | decoupled learning rate: 9.732091E-07 | global batch size:    64 | lm loss: 9.179196E-03 | loss scale: 1.0 | grad norm: 0.805 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:20:45] iteration      298/30517578 | consumed samples:        19072 | elapsed time per iteration (ms): 34116.0 | throughput per GPU (TFLOP/s/GPU): 389.5 | learning rate: 3.905944E-07 | decoupled learning rate: 9.764859E-07 | global batch size:    64 | lm loss: 9.631164E-03 | loss scale: 1.0 | grad norm: 0.679 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:21:19] iteration      299/30517578 | consumed samples:        19136 | elapsed time per iteration (ms): 34080.5 | throughput per GPU (TFLOP/s/GPU): 389.9 | learning rate: 3.919051E-07 | decoupled learning rate: 9.797627E-07 | global batch size:    64 | lm loss: 1.312168E-02 | loss scale: 1.0 | grad norm: 2.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:21:54] iteration      300/30517578 | consumed samples:        19200 | elapsed time per iteration (ms): 34883.2 | throughput per GPU (TFLOP/s/GPU): 380.9 | learning rate: 3.932158E-07 | decoupled learning rate: 9.830395E-07 | global batch size:    64 | lm loss: 9.859778E-03 | loss scale: 1.0 | grad norm: 0.754 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:22:29] iteration      301/30517578 | consumed samples:        19264 | elapsed time per iteration (ms): 34757.1 | throughput per GPU (TFLOP/s/GPU): 382.3 | learning rate: 3.945265E-07 | decoupled learning rate: 9.863163E-07 | global batch size:    64 | lm loss: 8.532366E-03 | loss scale: 1.0 | grad norm: 0.652 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:23:03] iteration      302/30517578 | consumed samples:        19328 | elapsed time per iteration (ms): 34657.3 | throughput per GPU (TFLOP/s/GPU): 383.4 | learning rate: 3.958372E-07 | decoupled learning rate: 9.895931E-07 | global batch size:    64 | lm loss: 1.069929E-02 | loss scale: 1.0 | grad norm: 2.802 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:23:39] iteration      303/30517578 | consumed samples:        19392 | elapsed time per iteration (ms): 35445.2 | throughput per GPU (TFLOP/s/GPU): 374.9 | learning rate: 3.971479E-07 | decoupled learning rate: 9.928699E-07 | global batch size:    64 | lm loss: 1.020312E-02 | loss scale: 1.0 | grad norm: 0.735 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:24:14] iteration      304/30517578 | consumed samples:        19456 | elapsed time per iteration (ms): 35429.2 | throughput per GPU (TFLOP/s/GPU): 375.1 | learning rate: 3.984587E-07 | decoupled learning rate: 9.961467E-07 | global batch size:    64 | lm loss: 9.687163E-03 | loss scale: 1.0 | grad norm: 0.770 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:24:50] iteration      305/30517578 | consumed samples:        19520 | elapsed time per iteration (ms): 35203.1 | throughput per GPU (TFLOP/s/GPU): 377.5 | learning rate: 3.997694E-07 | decoupled learning rate: 9.994235E-07 | global batch size:    64 | lm loss: 9.539079E-03 | loss scale: 1.0 | grad norm: 1.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:25:25] iteration      306/30517578 | consumed samples:        19584 | elapsed time per iteration (ms): 35206.7 | throughput per GPU (TFLOP/s/GPU): 377.4 | learning rate: 4.010801E-07 | decoupled learning rate: 1.002700E-06 | global batch size:    64 | lm loss: 8.194155E-03 | loss scale: 1.0 | grad norm: 0.620 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:26:00] iteration      307/30517578 | consumed samples:        19648 | elapsed time per iteration (ms): 34790.7 | throughput per GPU (TFLOP/s/GPU): 382.0 | learning rate: 4.023908E-07 | decoupled learning rate: 1.005977E-06 | global batch size:    64 | lm loss: 9.869152E-03 | loss scale: 1.0 | grad norm: 0.940 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:26:33] iteration      308/30517578 | consumed samples:        19712 | elapsed time per iteration (ms): 33953.4 | throughput per GPU (TFLOP/s/GPU): 391.4 | learning rate: 4.037016E-07 | decoupled learning rate: 1.009254E-06 | global batch size:    64 | lm loss: 8.831430E-03 | loss scale: 1.0 | grad norm: 0.819 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:27:08] iteration      309/30517578 | consumed samples:        19776 | elapsed time per iteration (ms): 34320.5 | throughput per GPU (TFLOP/s/GPU): 387.2 | learning rate: 4.050123E-07 | decoupled learning rate: 1.012531E-06 | global batch size:    64 | lm loss: 1.087283E-02 | loss scale: 1.0 | grad norm: 2.219 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:27:42] iteration      310/30517578 | consumed samples:        19840 | elapsed time per iteration (ms): 33907.8 | throughput per GPU (TFLOP/s/GPU): 391.9 | learning rate: 4.063230E-07 | decoupled learning rate: 1.015807E-06 | global batch size:    64 | lm loss: 8.745122E-03 | loss scale: 1.0 | grad norm: 0.669 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:28:16] iteration      311/30517578 | consumed samples:        19904 | elapsed time per iteration (ms): 33885.4 | throughput per GPU (TFLOP/s/GPU): 392.2 | learning rate: 4.076337E-07 | decoupled learning rate: 1.019084E-06 | global batch size:    64 | lm loss: 9.683087E-03 | loss scale: 1.0 | grad norm: 0.647 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:28:50] iteration      312/30517578 | consumed samples:        19968 | elapsed time per iteration (ms): 33923.4 | throughput per GPU (TFLOP/s/GPU): 391.7 | learning rate: 4.089444E-07 | decoupled learning rate: 1.022361E-06 | global batch size:    64 | lm loss: 9.234954E-03 | loss scale: 1.0 | grad norm: 1.666 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:29:24] iteration      313/30517578 | consumed samples:        20032 | elapsed time per iteration (ms): 34005.5 | throughput per GPU (TFLOP/s/GPU): 390.8 | learning rate: 4.102552E-07 | decoupled learning rate: 1.025638E-06 | global batch size:    64 | lm loss: 1.053776E-02 | loss scale: 1.0 | grad norm: 1.004 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:29:57] iteration      314/30517578 | consumed samples:        20096 | elapsed time per iteration (ms): 33788.3 | throughput per GPU (TFLOP/s/GPU): 393.3 | learning rate: 4.115659E-07 | decoupled learning rate: 1.028915E-06 | global batch size:    64 | lm loss: 7.538435E-03 | loss scale: 1.0 | grad norm: 0.543 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:30:31] iteration      315/30517578 | consumed samples:        20160 | elapsed time per iteration (ms): 34155.3 | throughput per GPU (TFLOP/s/GPU): 389.1 | learning rate: 4.128766E-07 | decoupled learning rate: 1.032191E-06 | global batch size:    64 | lm loss: 9.799139E-03 | loss scale: 1.0 | grad norm: 3.049 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:31:05] iteration      316/30517578 | consumed samples:        20224 | elapsed time per iteration (ms): 33483.7 | throughput per GPU (TFLOP/s/GPU): 396.9 | learning rate: 4.141873E-07 | decoupled learning rate: 1.035468E-06 | global batch size:    64 | lm loss: 9.026758E-03 | loss scale: 1.0 | grad norm: 0.901 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:31:39] iteration      317/30517578 | consumed samples:        20288 | elapsed time per iteration (ms): 33995.6 | throughput per GPU (TFLOP/s/GPU): 390.9 | learning rate: 4.154980E-07 | decoupled learning rate: 1.038745E-06 | global batch size:    64 | lm loss: 9.268316E-03 | loss scale: 1.0 | grad norm: 0.638 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:32:13] iteration      318/30517578 | consumed samples:        20352 | elapsed time per iteration (ms): 34169.2 | throughput per GPU (TFLOP/s/GPU): 388.9 | learning rate: 4.168087E-07 | decoupled learning rate: 1.042022E-06 | global batch size:    64 | lm loss: 9.506129E-03 | loss scale: 1.0 | grad norm: 1.286 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:32:47] iteration      319/30517578 | consumed samples:        20416 | elapsed time per iteration (ms): 33795.9 | throughput per GPU (TFLOP/s/GPU): 393.2 | learning rate: 4.181195E-07 | decoupled learning rate: 1.045299E-06 | global batch size:    64 | lm loss: 8.674743E-03 | loss scale: 1.0 | grad norm: 0.678 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:33:21] iteration      320/30517578 | consumed samples:        20480 | elapsed time per iteration (ms): 33957.2 | throughput per GPU (TFLOP/s/GPU): 391.3 | learning rate: 4.194302E-07 | decoupled learning rate: 1.048575E-06 | global batch size:    64 | lm loss: 7.811282E-03 | loss scale: 1.0 | grad norm: 0.600 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:33:55] iteration      321/30517578 | consumed samples:        20544 | elapsed time per iteration (ms): 34108.8 | throughput per GPU (TFLOP/s/GPU): 389.6 | learning rate: 4.207409E-07 | decoupled learning rate: 1.051852E-06 | global batch size:    64 | lm loss: 7.011885E-03 | loss scale: 1.0 | grad norm: 0.565 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:34:29] iteration      322/30517578 | consumed samples:        20608 | elapsed time per iteration (ms): 33717.8 | throughput per GPU (TFLOP/s/GPU): 394.1 | learning rate: 4.220516E-07 | decoupled learning rate: 1.055129E-06 | global batch size:    64 | lm loss: 7.652359E-03 | loss scale: 1.0 | grad norm: 0.638 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:35:04] iteration      323/30517578 | consumed samples:        20672 | elapsed time per iteration (ms): 35395.0 | throughput per GPU (TFLOP/s/GPU): 375.4 | learning rate: 4.233623E-07 | decoupled learning rate: 1.058406E-06 | global batch size:    64 | lm loss: 8.005821E-03 | loss scale: 1.0 | grad norm: 0.619 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:35:38] iteration      324/30517578 | consumed samples:        20736 | elapsed time per iteration (ms): 34191.5 | throughput per GPU (TFLOP/s/GPU): 388.7 | learning rate: 4.246731E-07 | decoupled learning rate: 1.061683E-06 | global batch size:    64 | lm loss: 7.658472E-03 | loss scale: 1.0 | grad norm: 1.876 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:36:14] iteration      325/30517578 | consumed samples:        20800 | elapsed time per iteration (ms): 35750.8 | throughput per GPU (TFLOP/s/GPU): 371.7 | learning rate: 4.259838E-07 | decoupled learning rate: 1.064959E-06 | global batch size:    64 | lm loss: 7.900842E-03 | loss scale: 1.0 | grad norm: 0.661 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:36:49] iteration      326/30517578 | consumed samples:        20864 | elapsed time per iteration (ms): 35118.4 | throughput per GPU (TFLOP/s/GPU): 378.4 | learning rate: 4.272945E-07 | decoupled learning rate: 1.068236E-06 | global batch size:    64 | lm loss: 8.737627E-03 | loss scale: 1.0 | grad norm: 0.609 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:37:24] iteration      327/30517578 | consumed samples:        20928 | elapsed time per iteration (ms): 34658.5 | throughput per GPU (TFLOP/s/GPU): 383.4 | learning rate: 4.286052E-07 | decoupled learning rate: 1.071513E-06 | global batch size:    64 | lm loss: 8.856147E-03 | loss scale: 1.0 | grad norm: 1.312 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:38:01] iteration      328/30517578 | consumed samples:        20992 | elapsed time per iteration (ms): 36892.7 | throughput per GPU (TFLOP/s/GPU): 360.2 | learning rate: 4.299159E-07 | decoupled learning rate: 1.074790E-06 | global batch size:    64 | lm loss: 9.663688E-03 | loss scale: 1.0 | grad norm: 0.801 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:38:36] iteration      329/30517578 | consumed samples:        21056 | elapsed time per iteration (ms): 35673.8 | throughput per GPU (TFLOP/s/GPU): 372.5 | learning rate: 4.312267E-07 | decoupled learning rate: 1.078067E-06 | global batch size:    64 | lm loss: 6.142306E-03 | loss scale: 1.0 | grad norm: 0.701 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:39:12] iteration      330/30517578 | consumed samples:        21120 | elapsed time per iteration (ms): 35690.4 | throughput per GPU (TFLOP/s/GPU): 372.3 | learning rate: 4.325374E-07 | decoupled learning rate: 1.081343E-06 | global batch size:    64 | lm loss: 7.431323E-03 | loss scale: 1.0 | grad norm: 0.675 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:39:47] iteration      331/30517578 | consumed samples:        21184 | elapsed time per iteration (ms): 34514.7 | throughput per GPU (TFLOP/s/GPU): 385.0 | learning rate: 4.338481E-07 | decoupled learning rate: 1.084620E-06 | global batch size:    64 | lm loss: 8.530585E-03 | loss scale: 1.0 | grad norm: 0.541 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:40:21] iteration      332/30517578 | consumed samples:        21248 | elapsed time per iteration (ms): 34130.7 | throughput per GPU (TFLOP/s/GPU): 389.3 | learning rate: 4.351588E-07 | decoupled learning rate: 1.087897E-06 | global batch size:    64 | lm loss: 1.018889E-02 | loss scale: 1.0 | grad norm: 3.846 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:40:57] iteration      333/30517578 | consumed samples:        21312 | elapsed time per iteration (ms): 36078.5 | throughput per GPU (TFLOP/s/GPU): 368.3 | learning rate: 4.364695E-07 | decoupled learning rate: 1.091174E-06 | global batch size:    64 | lm loss: 7.445721E-03 | loss scale: 1.0 | grad norm: 0.561 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:41:32] iteration      334/30517578 | consumed samples:        21376 | elapsed time per iteration (ms): 34882.6 | throughput per GPU (TFLOP/s/GPU): 381.0 | learning rate: 4.377802E-07 | decoupled learning rate: 1.094451E-06 | global batch size:    64 | lm loss: 8.282523E-03 | loss scale: 1.0 | grad norm: 0.559 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:42:07] iteration      335/30517578 | consumed samples:        21440 | elapsed time per iteration (ms): 35705.5 | throughput per GPU (TFLOP/s/GPU): 372.2 | learning rate: 4.390910E-07 | decoupled learning rate: 1.097727E-06 | global batch size:    64 | lm loss: 7.904813E-03 | loss scale: 1.0 | grad norm: 0.666 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:42:42] iteration      336/30517578 | consumed samples:        21504 | elapsed time per iteration (ms): 34722.3 | throughput per GPU (TFLOP/s/GPU): 382.7 | learning rate: 4.404017E-07 | decoupled learning rate: 1.101004E-06 | global batch size:    64 | lm loss: 7.547984E-03 | loss scale: 1.0 | grad norm: 0.849 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 17:43:17] iteration      337/30517578 | consumed samples:        21568 | elapsed time per iteration (ms): 34763.1 | throughput per GPU (TFLOP/s/GPU): 382.3 | learning rate: 4.417124E-07 | decoupled learning rate: 1.104281E-06 | global batch size:    64 | lm loss: 9.261642E-03 | loss scale: 1.0 | grad norm: 0.952 | number of skipped iterations:   0 | number of nan iterations:   0 |
